Id,Time[ns],0:UART: RX/TX
10813,7752621100.00,[87]
10814,7752632200.00,[83]
10815,7752643200.00,[A3]
10816,7752654300.00,[9B]
10817,7752665400.00,[8D]
10818,7752676500.00,[97]
10819,7752687600.00,[97]
10820,7752698600.00,[9B]
10821,7752709700.00,[91]
10822,7752720800.00,E
10823,7752731900.00,[83]
10824,7752742900.00,[1B]
10825,7752754100.00,[0D]
10826,7752765100.00,%
10827,7752776200.00,!
10828,7752787300.00,!
10829,7752798300.00,[07]
10830,7752809400.00,[19]
10831,7752820500.00,[8B]
10832,7752831500.00,[87]
10833,7752842700.00,[0D]
10834,7752853700.00,[17]
10835,7752864800.00,[17]
10836,7752875900.00,[0D]
10837,7752887000.00,9
10838,7752898100.00,'
10839,7752909100.00,5
10840,7752920200.00,7
10841,7752931300.00,[87]
10842,7752942300.00,[87]
10843,7752953400.00,[07]
10844,7752964500.00,[97]
10845,7752975600.00,[87]
10846,7752986700.00,[87]
10847,7752997700.00,[87]
10848,7753008800.00,[87]
10849,7753019900.00,[07]
10850,7753031000.00,[87]
10851,7753042000.00,[07]
10852,7753053200.00,[99]
10853,7753064200.00,3
10854,7753075300.00,9
10855,7753086400.00,[87]
10856,7753097400.00,[87]
10857,7753108600.00,[87]
10858,7753119600.00,[87]
10859,7753130700.00,[A7]
10860,7753141800.00,[87]
10861,7753152800.00,5
10862,7753163900.00,9
10863,7753175000.00,9
10864,7753186100.00,[8B]
10865,7753197100.00,[87]
10866,7753208200.00,[87]
10867,7753219300.00,[A1]
10868,7753230400.00,[87]
10869,7753241500.00,[E5]
10870,7753256000.00,[0D]
10871,7756962900.00,R
10872,7756975600.00,[98]
10873,7756987300.00,[D8]
10874,7756997700.00,[90]
10875,7757008800.00,[98]
10876,7757019900.00,[90]
10877,7757030400.00,[B4]
10878,7757041500.00,[B3]
10879,7757055200.00,l
10880,7757071300.00,[87]
10881,7757082300.00,[8D]
10882,7757093500.00,[87]
10883,7757104500.00,E
10884,7757115600.00,[87]
10885,7757126700.00,'
10886,7757137700.00,!
10887,7757148900.00,[1B]
10888,7757159900.00,!
10889,7757171000.00,[17]
10890,7757182100.00,A
10891,7757193100.00,7
10892,7757204200.00,%
10893,7757215300.00,[0D]
10894,7757226400.00,[83]
10895,7757237400.00,[1D]
10896,7757248600.00,[9D]
10897,7757259600.00,[87]
10898,7757270700.00,[87]
10899,7757281800.00,[95]
10900,7757292800.00,[87]
10901,7757303900.00,[87]
10902,7757315000.00,[83]
10903,7757326000.00,[A3]
10904,7757337200.00,7
10905,7757348200.00,%
10906,7757359300.00,[0D]
10907,7757370400.00,[8B]
10908,7757381400.00,[87]
10909,7757392600.00,g
10910,7757403600.00,!
10911,7757414800.00,[1B]
10912,7757425800.00,!
10913,7757436900.00,[13]
10914,7757448000.00,[83]
10915,7757458900.00,w
10916,7757470100.00,e
10917,7757481200.00,[0D]
10918,7757492300.00,[87]
10919,7757503300.00,5
10920,7757514400.00,#
10921,7757525500.00,1
10922,7757536600.00,-
10923,7757547700.00,#
10924,7757558700.00,5
10925,7757569800.00,[87]
10926,7757580700.00,w
10927,7757591900.00,[1B]
10928,7757603100.00,-
10929,7757614100.00,[13]
10930,7757625200.00,5
10931,7757636300.00,[1B]
10932,7757647400.00,[83]
10933,7757658500.00,C
10934,7757669500.00,[1B]
10935,7757680600.00,!
10936,7757691700.00,[1B]
10937,7757702700.00,5
10938,7757713800.00,7
10939,7757724900.00,[8D]
10940,7757736000.00,[9D]
10941,7757747000.00,[E5]
10942,7757761600.00,[0D]
10943,7767945200.00,R
10944,7767957700.00,[B0]
10945,7767968700.00,[B0]
10946,7767980200.00,[98]
10947,7767990700.00,[B0]
10948,7768001900.00,[B0]
10949,7768012700.00,[B4]
10950,7768023800.00,[B3]
10951,7768034900.00,[B3]
10952,7768048100.00,,
10953,7768060300.00,[D6]
10954,7768075700.00,[99]
10955,7768086800.00,E
10956,7768097900.00,[87]
10957,7768108900.00,Y
10958,7768120000.00,9
10959,7768131100.00,Y
10960,7768142200.00,m
10961,7768153200.00,[83]
10962,7768164300.00,[19]
10963,7768175400.00,[15]
10964,7768186500.00,[1B]
10965,7768197600.00,[19]
10966,7768208600.00,[0D]
10967,7768219800.00,[19]
10968,7768230800.00,[17]
10969,7768241900.00,5
10970,7768253000.00,%
10971,7768264000.00,[83]
10972,7768275100.00,-
10973,7768286200.00,#
10974,7768297300.00,-
10975,7768308400.00,[17]
10976,7768319400.00,-
10977,7768330500.00,[0D]
10978,7768341600.00,'
10979,7768352700.00,-
10980,7768363800.00,[0B]
10981,7768374900.00,5
10982,7768385900.00,7
10983,7768397000.00,[E5]
10984,7768411500.00,[0D]
10985,7768544800.00,R
10986,7768557200.00,[B0]
10987,7768568700.00,[98]
10988,7768579100.00,[B0]
10989,7768590100.00,[B0]
10990,7768602300.00,[D8]
10991,7768616600.00,[DB]
10992,7768630900.00,[99]
10993,7768642000.00,[87]
10994,7768653100.00,[99]
10995,7768664200.00,[8D]
10996,7768675200.00,[91]
10997,7768686300.00,E
10998,7768697400.00,[83]
10999,7768708500.00,[15]
11000,7768719600.00,[19]
11001,7768730600.00,[1B]
11002,7768741700.00,9
11003,7768752800.00,!
11004,7768763900.00,[1B]
11005,7768775000.00,5
11006,7768786100.00,[8B]
11007,7768797100.00,[83]
11008,7768808100.00,[1B]
11009,7768819300.00,5
11010,7768830300.00,1
11011,7768841400.00,-
11012,7768852500.00,[19]
11013,7768863600.00,[17]
11014,7768874700.00,5
11015,7768885700.00,[1B]
11016,7768896800.00,5
11017,7768907900.00,7
11018,7768919000.00,[87]
11019,7768930000.00,#
11020,7768941100.00,5
11021,7768952200.00,[11]
11022,7768963300.00,[83]
11023,7768974400.00,-
11024,7768985400.00,#
11025,7768996500.00,[17]
11026,7769007600.00,5
11027,7769018600.00,[1B]
11028,7769029700.00,3
11029,7769040800.00,[0D]
11030,7769051900.00,9
11031,7769063000.00,5
11032,7769074100.00,[87]
11033,7769085100.00,3
11034,7769096200.00,[1B]
11035,7769107300.00,-
11036,7769118300.00,[13]
11037,7769129500.00,5
11038,7769140500.00,[1B]
11039,7769151600.00,[87]
11040,7769162700.00,[15]
11041,7769173700.00,[19]
11042,7769184900.00,;
11043,7769195900.00,3
11044,7769207000.00,[19]
11045,7769218100.00,[E5]
11046,7769232600.00,[0D]
11047,7769263000.00,R
11048,7769275500.00,[90]
11049,7769287500.00,[D8]
11050,7769298000.00,[98]
11051,7769309000.00,[90]
11052,7769320000.00,[B0]
11053,7769330700.00,[B4]
11054,7769341800.00,[B3]
11055,7769356100.00,[D6]
11056,7769371500.00,[9D]
11057,7769382600.00,[8D]
11058,7769393700.00,[95]
11059,7769404800.00,E
11060,7769415900.00,[83]
11061,7769426900.00,[15]
11062,7769438100.00,[19]
11063,7769449100.00,[1B]
11064,7769460200.00,9
11065,7769471300.00,!
11066,7769482400.00,[1B]
11067,7769493400.00,5
11068,7769504500.00,[8B]
11069,7769515600.00,[87]
11070,7769526600.00,[1B]
11071,7769537800.00,5
11072,7769548800.00,1
11073,7769559900.00,-
11074,7769571000.00,[19]
11075,7769582000.00,[13]
11076,7769593100.00,5
11077,7769604200.00,[1B]
11078,7769615300.00,5
11079,7769626400.00,7
11080,7769637400.00,[87]
11081,7769648400.00,#
11082,7769659600.00,5
11083,7769670700.00,[11]
11084,7769681700.00,[87]
11085,7769692800.00,-
11086,7769703900.00,#
11087,7769714900.00,[17]
11088,7769726100.00,5
11089,7769737100.00,[1B]
11090,7769748200.00,3
11091,7769759300.00,[1D]
11092,7769770300.00,9
11093,7769781400.00,5
11094,7769792500.00,[87]
11095,7769803600.00,7
11096,7769814600.00,[1B]
11097,7769825700.00,-
11098,7769836800.00,[13]
11099,7769847900.00,5
11100,7769859000.00,[1B]
11101,7769870000.00,[87]
11102,7769881100.00,'
11103,7769892200.00,[15]
11104,7769903300.00,[1B]
11105,7769914400.00,[E5]
11106,7769928900.00,[0D]
11107,7769985600.00,R
11108,7769998500.00,[98]
11109,7770009500.00,[98]
11110,7770020600.00,[98]
11111,7770031800.00,[98]
11112,7770042700.00,[90]
11113,7770053200.00,[B4]
11114,7770064300.00,[B3]
11115,7770078700.00,[D6]
11116,7770089100.00,l
11117,7770105100.00,[99]
11118,7770116200.00,[87]
11119,7770127300.00,E
11120,7770138400.00,[87]
11121,7770149500.00,[15]
11122,7770160500.00,[19]
11123,7770171700.00,[1B]
11124,7770182700.00,9
11125,7770193800.00,!
11126,7770204900.00,[1B]
11127,7770215900.00,5
11128,7770227000.00,[8B]
11129,7770238100.00,[87]
11130,7770249100.00,[1B]
11131,7770260300.00,5
11132,7770271300.00,1
11133,7770282400.00,-
11134,7770293500.00,[19]
11135,7770304600.00,[17]
11136,7770315600.00,5
11137,7770326700.00,[1B]
11138,7770337800.00,5
11139,7770348800.00,7
11140,7770360000.00,[87]
11141,7770371000.00,#
11142,7770382100.00,5
11143,7770393200.00,[11]
11144,7770404200.00,[87]
11145,7770415400.00,7
11146,7770426400.00,5
11147,7770437500.00,[13]
11148,7770448600.00,-
11149,7770459600.00,9
11150,7770470700.00,5
11151,7770481800.00,[87]
11152,7770492900.00,7
11153,7770503900.00,[1B]
11154,7770515100.00,-
11155,7770526200.00,[13]
11156,7770537200.00,5
11157,7770548300.00,[1B]
11158,7770559300.00,[87]
11159,7770570400.00,[15]
11160,7770581500.00,[19]
11161,7770592600.00,;
11162,7770603700.00,[E5]
11163,7770618200.00,[1D]
11164,7770707000.00,R
11165,7770719800.00,[98]
11166,7770730800.00,[98]
11167,7770741900.00,[98]
11168,7770752800.00,[90]
11169,7770763900.00,[98]
11170,7770774400.00,[B4]
11171,7770785500.00,[B3]
11172,7770799800.00,[B6]
11173,7770811000.00,V
11174,7770822000.00,V
11175,7770833100.00,[D6]
11176,7770848500.00,E
11177,7770859600.00,[87]
11178,7770870600.00,%
11179,7770881800.00,5
11180,7770892800.00,7
11181,7770903900.00,-
11182,7770914900.00,[1D]
11183,7770926100.00,[8B]
11184,7770937100.00,[87]
11185,7770948200.00,g
11186,7770959300.00,-
11187,7770970400.00,#
11188,7770981500.00,[15]
11189,7770992500.00,[07]
11190,7771003600.00,[87]
11191,7771014700.00,%
11192,7771025700.00,5
11193,7771036900.00,7
11194,7771047900.00,-
11195,7771059000.00,[0D]
11196,7771070100.00,[87]
11197,7771081100.00,-
11198,7771092300.00,#
11199,7771103300.00,[17]
11200,7771114400.00,5
11201,7771125400.00,[1B]
11202,7771136500.00,3
11203,7771147600.00,[1D]
11204,7771158700.00,9
11205,7771169800.00,5
11206,7771180800.00,[8B]
11207,7771191900.00,[87]
11208,7771203000.00,[13]
11209,7771214100.00,[87]
11210,7771225200.00,[A3]
11211,7771236200.00,[9D]
11212,7771247300.00,[87]
11213,7771258400.00,[E5]
11214,7771272900.00,[0D]
11215,7771297200.00,R
11216,7771310100.00,[98]
11217,7771321000.00,[98]
11218,7771332000.00,[90]
11219,7771342900.00,[B0]
11220,7771354200.00,[98]
11221,7771364700.00,[B4]
11222,7771375800.00,[B3]
11223,7771390200.00,[96]
11224,7771401200.00,[D6]
11225,7771411600.00,l
11226,7771423400.00,[D6]
11227,7771438800.00,E
11228,7771449800.00,[87]
11229,7771460900.00,g
11230,7771472000.00,-
11231,7771483100.00,#
11232,7771494200.00,[15]
11233,7771505300.00,[07]
11234,7771516400.00,[87]
11235,7771527400.00,[13]
11236,7771538500.00,-
11237,7771549600.00,7
11238,7771560700.00,5
11239,7771571800.00,!
11240,7771582800.00,[87]
11241,7771593900.00,9
11242,7771605000.00,[1D]
11243,7771616100.00,[07]
11244,7771627200.00,[17]
11245,7771638200.00,[15]
11246,7771649300.00,[1B]
11247,7771660400.00,5
11248,7771671500.00,[87]
11249,7771682600.00,-
11250,7771693600.00,#
11251,7771704700.00,[17]
11252,7771715800.00,5
11253,7771726900.00,[1B]
11254,7771737900.00,3
11255,7771749000.00,[0D]
11256,7771760100.00,9
11257,7771771200.00,5
11258,7771782300.00,[8B]
11259,7771793300.00,[87]
11260,7771804300.00,[13]
11261,7771815500.00,[9B]
11262,7771826500.00,[A3]
11263,7771837600.00,[87]
11264,7771848700.00,[87]
11265,7771859800.00,[E5]
11266,7771874300.00,[0D]
11267,7771913600.00,R
11268,7771926700.00,[D8]
11269,7771937400.00,[98]
11270,7771948500.00,[98]
11271,7771959300.00,[B0]
11272,7771970600.00,[98]
11273,7771981100.00,[B4]
11274,7771992300.00,[B3]
11275,7772006600.00,[96]
11276,7772017600.00,[16]
11277,7772028800.00,6
11278,7772039800.00,6
11279,7772050900.00,V
11280,7772064100.00,[1D]
11281,7772077400.00,[07]
11282,7772088500.00,[07]
11283,7772099500.00,[19]
11284,7772110600.00,A
11285,7772121700.00,9
11286,7772132800.00,!
11287,7772143800.00,[1B]
11288,7772154900.00,5
11289,7772166000.00,[8B]
11290,7772177000.00,[87]
11291,7772188200.00,g
11292,7772199200.00,-
11293,7772210400.00,#
11294,7772221400.00,[15]
11295,7772232500.00,[07]
11296,7772243600.00,G
11297,7772254600.00,G
11298,7772265700.00,Y
11299,7772276800.00,[87]
11300,7772287800.00,[1D]
11301,7772299000.00,G
11302,7772310000.00,m
11303,7772321100.00,[87]
11304,7772332200.00,[13]
11305,7772343300.00,5
11306,7772354300.00,[1B]
11307,7772365400.00,[A3]
11308,7772376500.00,[87]
11309,7772387500.00,[9D]
11310,7772398700.00,[87]
11311,7772409700.00,[1B]
11312,7772420800.00,5
11313,7772431900.00,1
11314,7772442900.00,-
11315,7772454100.00,[19]
11316,7772465100.00,[17]
11317,7772476200.00,5
11318,7772487300.00,[1B]
11319,7772498300.00,5
11320,7772509400.00,7
11321,7772520500.00,[E5]
11322,7772535000.00,[8D]
11323,7772548300.00,[EA]
11324,7772564800.00,[87]
11325,7772575900.00,[87]
11326,7772587000.00,[87]
11327,7772598000.00,[87]
11328,7772609100.00,[A3]
11329,7772620200.00,[9B]
11330,7772631300.00,[99]
11331,7772642400.00,[97]
11332,7772653400.00,[99]
11333,7772664500.00,[8D]
11334,7772675600.00,[9B]
11335,7772686700.00,E
11336,7772697800.00,[87]
11337,7772708800.00,[07]
11338,7772720000.00,[07]
11339,7772731000.00,[19]
11340,7772742100.00,A
11341,7772753200.00,9
11342,7772764200.00,!
11343,7772775300.00,[1B]
11344,7772786400.00,5
11345,7772797500.00,[8B]
11346,7772808600.00,[87]
11347,7772819600.00,Y
11348,7772830700.00,!
11349,7772841800.00,3
11350,7772852900.00,[17]
11351,7772864000.00,[11]
11352,7772875000.00,[1D]
11353,7772886100.00,[1B]
11354,7772897200.00,5
11355,7772908300.00,[87]
11356,7772919400.00,[13]
11357,7772930400.00,5
11358,7772941500.00,[1B]
11359,7772952600.00,[A3]
11360,7772963700.00,[87]
11361,7772974700.00,[95]
11362,7772985800.00,[A3]
11363,7772996900.00,[99]
11364,7773007900.00,[A3]
11365,7773019100.00,[93]
11366,7773030100.00,[87]
11367,7773041200.00,[A5]
11368,7773052300.00,[87]
11369,7773063300.00,9
11370,7773074500.00,!
11371,7773085500.00,[07]
11372,7773096600.00,[0D]
11373,7773107700.00,[1B]
11374,7773118800.00,-
11375,7773129800.00,1
11376,7773140900.00,'
11377,7773152000.00,[17]
11378,7773163100.00,[87]
11379,7773174200.00,[9B]
11380,7773185300.00,[87]
11381,7773196400.00,[87]
11382,7773207400.00,[95]
11383,7773218600.00,[A5]
11384,7773229600.00,[9B]
11385,7773240700.00,[87]
11386,7773251800.00,[87]
11387,7773262800.00,[91]
11388,7773274000.00,[87]
11389,7773285000.00,[
11390,7773296100.00,!
11391,7773307200.00,7
11392,7773318300.00,!
11393,7773329300.00,'
11394,7773340400.00,3
11395,7773351500.00,!
11396,7773362600.00,[87]
11397,7773373700.00,q
11398,7773384800.00,-
11399,7773395900.00,!
11400,7773407000.00,%
11401,7773418100.00,5
11402,7773429100.00,[17]
11403,7773440300.00,[17]
11404,7773451300.00,-
11405,7773462400.00,[87]
11406,7773473500.00,[87]
11407,7773484500.00,1
11408,7773495600.00,-
11409,7773506700.00,!
11410,7773517800.00,%
11411,7773528900.00,5
11412,7773539900.00,[17]
11413,7773551000.00,[17]
11414,7773562100.00,-
11415,7773573200.00,[07]
11416,7773584300.00,#
11417,7773595300.00,-
11418,7773606400.00,#
11419,7773617500.00,[15]
11420,7773628600.00,[07]
11421,7773639600.00,[A3]
11422,7773650700.00,-
11423,7773661800.00,[17]
11424,7773672900.00,[83]
11425,7773684000.00,[E5]
11426,7773698500.00,[0D]
11427,7773714500.00,R
11428,7773727200.00,[98]
11429,7773738200.00,[98]
11430,7773749200.00,[90]
11431,7773760400.00,[98]
11432,7773771800.00,[D8]
11433,7773786400.00,[DB]
11434,7773800700.00,[99]
11435,7773811700.00,[95]
11436,7773822800.00,[95]
11437,7773833900.00,[93]
11438,7773845000.00,[91]
11439,7773856100.00,E
11440,7773867100.00,[87]
11441,7773878200.00,G
11442,7773889300.00,W
11443,7773900300.00,G
11444,7773911500.00,[87]
11445,7773922400.00,9
11446,7773933600.00,'
11447,7773944600.00,!
11448,7773955800.00,9
11449,7773966800.00,)
11450,7773977900.00,[87]
11451,7773989000.00,[19]
11452,7774000000.00,[15]
11453,7774011100.00,[07]
11454,7774022200.00,[07]
11455,7774033300.00,!
11456,7774044300.00,[1B]
11457,7774055400.00,[17]
11458,7774066500.00,[87]
11459,7774077600.00,[1B]
11460,7774088700.00,5
11461,7774099700.00,1
11462,7774110900.00,-
11463,7774121900.00,[19]
11464,7774133000.00,[13]
11465,7774144100.00,5
11466,7774155100.00,[1B]
11467,7774166200.00,5
11468,7774177300.00,7
11469,7774188400.00,[E5]
11470,7774203000.00,[0D]
11471,7774951800.00,R
11472,7774965100.00,[D8]
11473,7774975700.00,[98]
11474,7774986700.00,[98]
11475,7774998200.00,[D8]
11476,7775008700.00,[B0]
11477,7775019400.00,[B4]
11478,7775030500.00,[B3]
11479,7775044900.00,6
11480,7775055900.00,v
11481,7775071300.00,[87]
11482,7775082400.00,[9B]
11483,7775093500.00,E
11484,7775104600.00,[87]
11485,7775115700.00,-
11486,7775126700.00,!
11487,7775137900.00,#
11488,7775148900.00,A
11489,7775160000.00,7
11490,7775171100.00,[15]
11491,7775182100.00,%
11492,7775193200.00,%
11493,7775204300.00,[0D]
11494,7775215400.00,[8B]
11495,7775226400.00,[87]
11496,7775237500.00,#
11497,7775248600.00,!
11498,7775259700.00,[17]
11499,7775270800.00,[87]
11500,7775281800.00,[1B]
11501,7775292900.00,5
11502,7775304000.00,[19]
11503,7775315100.00,5
11504,7775326200.00,[1B]
11505,7775337200.00,[13]
11506,7775348300.00,5
11507,7775359400.00,[83]
11508,7775370400.00,9
11509,7775381500.00,[1D]
11510,7775392600.00,[1B]
11511,7775403700.00,[13]
11512,7775414700.00,5
11513,7775425800.00,!
11514,7775436900.00,[15]
11515,7775448000.00,[17]
11516,7775459100.00,[87]
11517,7775470100.00,%
11518,7775481300.00,5
11519,7775492300.00,%
11520,7775503400.00,!
11521,7775514500.00,[1B]
11522,7775525500.00,[0D]
11523,7775536600.00,[A7]
11524,7775547600.00,[87]
11525,7775558700.00,[17]
11526,7775569800.00,[1B]
11527,7775580900.00,[0D]
11528,7775592000.00,[87]
11529,7775603000.00,[17]
11530,7775614200.00,!
11531,7775625200.00,[87]
11532,7775636300.00,[0D]
11533,7775647400.00,'
11534,7775658400.00,'
11535,7775669500.00,!
11536,7775680600.00,9
11537,7775691700.00,[87]
11538,7775702800.00,3
11539,7775713900.00,[1B]
11540,7775725000.00,!
11541,7775736000.00,%
11542,7775747100.00,[87]
11543,7775758100.00,9
11544,7775769200.00,%
11545,7775780300.00,[1D]
11546,7775791400.00,[E5]
11547,7775806100.00,[0D]
11548,7910366300.00,R
11549,7910379000.00,[98]
11550,7910390200.00,[98]
11551,7910401100.00,[98]
11552,7910412300.00,[98]
11553,7910423600.00,[D8]
11554,7910438200.00,[CB]
11555,7910452500.00,[91]
11556,7910463600.00,[9B]
11557,7910474700.00,[9B]
11558,7910485700.00,[9B]
11559,7910496800.00,[87]
11560,7910507900.00,E
11561,7910519000.00,[87]
11562,7910530100.00,[1D]
11563,7910541100.00,7
11564,7910552300.00,[13]
11565,7910563300.00,[1D]
11566,7910574400.00,#
11567,7910585400.00,9
11568,7910596500.00,5
11569,7910607600.00,7
11570,7910618700.00,[87]
11571,7910629800.00,g
11572,7910640800.00,-
11573,7910652000.00,#
11574,7910663000.00,[15]
11575,7910674100.00,[07]
11576,7910685200.00,[87]
11577,7910696200.00,Y
11578,7910707300.00,!
11579,7910718400.00,[15]
11580,7910729500.00,#
11581,7910740600.00,7
11582,7910751600.00,[87]
11583,7910762700.00,[1D]
11584,7910773800.00,[1B]
11585,7910784900.00,9
11586,7910795900.00,'
11587,7910807000.00,-
11588,7910818100.00,[17]
11589,7910829100.00,5
11590,7910840300.00,9
11591,7910851300.00,[17]
11592,7910862400.00,[15]
11593,7910873500.00,[1B]
11594,7910884500.00,5
11595,7910895600.00,[87]
11596,7910906700.00,3
11597,7910917800.00,[1B]
11598,7910928800.00,-
11599,7910939900.00,[13]
11600,7910951000.00,5
11601,7910962000.00,[1B]
11602,7910973200.00,[87]
11603,7910984200.00,m
11604,7910995300.00,#
11605,7911006400.00,-
11606,7911017500.00,[17]
11607,7911028600.00,-
11608,7911039600.00,[1D]
11609,7911050700.00,'
11610,7911061800.00,-
11611,7911072900.00,[0B]
11612,7911083900.00,5
11613,7911095000.00,7
11614,7911106100.00,[A3]
11615,7911117100.00,[E5]
11616,7911131700.00,[0D]
11617,7911734700.00,R
11618,7911747800.00,[D8]
11619,7911758500.00,[98]
11620,7911769600.00,[98]
11621,7911780800.00,[98]
11622,7911791700.00,[98]
11623,7911802200.00,[B4]
11624,7911816600.00,[16]
11625,7911827700.00,[96]
11626,7911838800.00,V
11627,7911849800.00,[D6]
11628,7911865200.00,[9B]
11629,7911876300.00,E
11630,7911887400.00,[87]
11631,7911898500.00,9
11632,7911909600.00,'
11633,7911920700.00,!
11634,7911931800.00,9
11635,7911942800.00,)
11636,7911953900.00,[19]
11637,7911965000.00,!
11638,7911976000.00,[15]
11639,7911987200.00,[1B]
11640,7911998200.00,[19]
11641,7912009300.00,5
11642,7912020400.00,[8B]
11643,7912031400.00,[87]
11644,7912042500.00,Y
11645,7912053600.00,[11]
11646,7912064700.00,-
11647,7912075800.00,[17]
11648,7912086800.00,9
11649,7912097900.00,'
11650,7912109000.00,5
11651,7912120100.00,7
11652,7912131200.00,[87]
11653,7912142200.00,[17]
11654,7912153400.00,!
11655,7912164400.00,[87]
11656,7912175500.00,9
11657,7912186600.00,'
11658,7912197600.00,!
11659,7912208700.00,9
11660,7912219800.00,)
11661,7912230900.00,[19]
11662,7912241900.00,!
11663,7912253100.00,[15]
11664,7912264100.00,[1B]
11665,7912275200.00,9
11666,7912286300.00,5
11667,7912297300.00,[87]
11668,7912308400.00,[1D]
11669,7912319500.00,[1B]
11670,7912330600.00,9
11671,7912341700.00,'
11672,7912352700.00,A
11673,7912363800.00,[19]
