Id,Time[ns],0:UART: RX/TX
1201,2002386000.00,d
1202,2002397100.00,e
1203,2002408200.00,x
1204,2002419400.00,[20]
1205,2002430500.00,i
1206,2002441600.00,s
1207,2002452700.00,[20]
1208,2002463900.00,1
1209,2002475000.00,5
1210,2002486100.00,[0D]
1211,2002497200.00,[0A]
1212,2002508500.00,i
1213,2002519600.00,n
1214,2002530700.00,d
1215,2002541800.00,e
1216,2002553000.00,x
1217,2002564100.00,[20]
1218,2002575300.00,i
1219,2002586300.00,s
1220,2002597500.00,[20]
1221,2002608600.00,1
1222,2002619700.00,9
1223,2002630800.00,[0D]
1224,2002641900.00,[0A]
1225,2002653000.00,h
1226,2002664100.00,b
1227,2002675200.00,_
1228,2002686300.00,d
1229,2002697500.00,d
1230,2002708600.00,r
1231,2002719700.00,_
1232,2002730800.00,i
1233,2002741900.00,n
1234,2002753100.00,d
1235,2002764200.00,e
1236,2002775400.00,x
1237,2002786500.00,:
1238,2002797600.00,[20]
1239,2002808700.00,1
1240,2002819900.00,9
1241,2002830900.00,[0D]
1242,2002842000.00,[0A]
1243,2002853300.00,d
1244,2002864400.00,d
1245,2002875500.00,r
1246,2002886700.00,_
1247,2002897800.00,t
1248,2002909000.00,y
1249,2002920100.00,p
1250,2002931200.00,e
1251,2002942300.00,[20]
1252,2002953500.00,=
1253,2002964600.00,[20]
1254,2002975700.00,1
1255,2002986700.00,,
1256,2002997900.00,[20]
1257,2003009000.00,d
1258,2003020100.00,d
1259,2003031200.00,r
1260,2003042400.00,_
1261,2003053500.00,v
1262,2003064600.00,e
1263,2003075700.00,n
1264,2003086800.00,d
1265,2003098000.00,o
1266,2003109100.00,r
1267,2003120200.00,=
1268,2003131300.00,3
1269,2003142600.00,,
1270,2003153700.00,[20]
1271,2003164800.00,d
1272,2003175900.00,d
1273,2003187100.00,r
1274,2003198200.00,_
1275,2003209300.00,f
1276,2003220400.00,r
1277,2003231500.00,e
1278,2003242700.00,q
1279,2003253800.00,=
1280,2003265000.00,3
1281,2003276200.00,2
1282,2003287300.00,0
1283,2003298400.00,0
1284,2003309500.00,[0D]
1285,2003320600.00,[0A]
1286,2003331800.00,d
1287,2003342900.00,r
1288,2003354000.00,a
1289,2003365100.00,m
1290,2003376300.00,_
1291,2003387400.00,p
1292,2003398600.00,l
1293,2003409700.00,l
1294,2003420800.00,_
1295,2003431900.00,i
1296,2003443100.00,n
1297,2003454200.00,i
1298,2003465300.00,t
1299,2003476500.00,[0D]
1300,2003487600.00,[0A]
1301,2003498800.00,s
1302,2003509900.00,s
1303,2003521000.00,c
1304,2003532200.00,g
1305,2003543300.00,[20]
1306,2003554400.00,d
1307,2003565500.00,i
1308,2003576700.00,s
1309,2003587800.00,a
1310,2003599000.00,b
1311,2003610100.00,l
1312,2003621200.00,e
1313,2003632300.00,d
1314,2003643400.00,[20]
1315,2003654600.00,[0D]
1316,2003665700.00,[0A]
1317,2004700500.00,c
1318,2004711600.00,o
1319,2004722700.00,n
1320,2004733900.00,t
1321,2004745000.00,r
1322,2004756100.00,o
1323,2004767200.00,l
1324,2004778300.00,[20]
1325,2004789500.00,l
1326,2004800600.00,o
1327,2004811800.00,a
1328,2004822900.00,d
1329,2004834000.00,[20]
1330,2004845100.00,d
1331,2004856300.00,d
1332,2004867400.00,r
1333,2004878500.00,c
1334,2004889600.00,[20]
1335,2004900700.00,s
1336,2004911900.00,r
1337,2004923000.00,c
1338,2004934100.00,_
1339,2004945200.00,a
1340,2004956300.00,d
1341,2004967500.00,d
1342,2004978600.00,r
1343,2004989700.00,:
1344,2005000900.00,[20]
1345,2005018100.00,b
1346,2005029200.00,f
1347,2005040400.00,e
1348,2005051500.00,0
1349,2005062600.00,0
1350,2005073900.00,,
1351,2005085000.00,[20]
1352,2005096100.00,l
1353,2005107200.00,o
1354,2005118300.00,a
1355,2005129500.00,d
1356,2005140600.00,_
1357,2005151700.00,a
1358,2005162800.00,d
1359,2005173900.00,d
1360,2005185100.00,r
1361,2005196300.00,:
1362,2005207400.00,[20]
1363,2005226200.00,8
1364,2005237400.00,0
1365,2005248500.00,2
1366,2005259600.00,c
1367,2005270700.00,a
1368,2005281800.00,a
1369,2005293000.00,2
1370,2005304100.00,0
1371,2005315300.00,,
1372,2005326500.00,[20]
1373,2005337600.00,s
1374,2005348700.00,r
1375,2005359800.00,c
1376,2005370900.00,_
1377,2005382100.00,l
1378,2005393200.00,e
1379,2005404400.00,n
1380,2005415500.00,:
1381,2005426600.00,[20]
1382,2005437700.00,9
1383,2005448800.00,2
1384,2005459900.00,0
1385,2005471000.00,[0D]
1386,2005482100.00,[0A]
1387,2006050300.00,[
1388,2006061400.00,D
1389,2006072500.00,D
1390,2006083700.00,R
1391,2006094800.00,[20]
1392,2006105800.00,I
1393,2006116900.00,N
1394,2006128100.00,F
1395,2006139200.00,O
1396,2006150400.00,]
1397,2006161600.00,[20]
1398,2006172700.00,[09]
1399,2006183800.00,=
1400,2006194900.00,=
1401,2006206100.00,d
1402,2006217200.00,d
1403,2006228300.00,r
1404,2006239400.00,_
1405,2006250500.00,r
1406,2006261700.00,e
1407,2006272800.00,l
1408,2006283900.00,e
1409,2006295100.00,a
1410,2006306200.00,s
1411,2006317300.00,e
1412,2006328500.00,_
1413,2006339600.00,i
1414,2006350700.00,n
1415,2006361800.00,f
1416,2006372900.00,o
1417,2006384100.00,=
1418,2006395200.00,=
1419,2006406400.00,[0D]
1420,2006417500.00,[0A]
1421,2006428500.00,[
1422,2006439700.00,D
1423,2006450800.00,D
1424,2006461900.00,R
1425,2006473000.00,[20]
1426,2006484100.00,I
1427,2006495200.00,N
1428,2006506300.00,F
1429,2006517400.00,O
1430,2006528600.00,]
1431,2006539800.00,[20]
1432,2006550900.00,[09]
1433,2006562100.00,V
1434,2006573200.00,E
1435,2006584300.00,R
1436,2006595400.00,S
1437,2006606500.00,I
1438,2006617700.00,O
1439,2006628800.00,N
1440,2006639900.00,:
1441,2006651000.00,[09]
1442,2006662100.00,d
1443,2006673200.00,e
1444,2006684300.00,v
1445,2006695400.00,e
1446,2006706500.00,l
1447,2006717700.00,o
1448,2006728800.00,p
1449,2006739900.00,[0D]
1450,2006751000.00,[0A]
1451,2006762100.00,[
1452,2006773300.00,D
1453,2006784400.00,D
1454,2006795500.00,R
1455,2006806700.00,[20]
1456,2006817600.00,I
1457,2006828800.00,N
1458,2006839900.00,F
1459,2006851000.00,O
1460,2006862000.00,]
1461,2006873100.00,[20]
1462,2006884200.00,[09]
1463,2006895400.00,B
1464,2006906500.00,U
1465,2006917700.00,I
1466,2006928800.00,L
1467,2006939900.00,D
1468,2006951000.00,:
1469,2006962100.00,[09]
1470,2006973300.00,[09]
1471,2006984300.00,2
1472,2006995400.00,0
1473,2007006500.00,2
1474,2007017600.00,2
1475,2007028700.00,-
1476,2007039900.00,0
1477,2007051000.00,5
1478,2007062200.00,-
1479,2007073300.00,1
1480,2007084400.00,1
1481,2007095500.00,-
1482,2007106700.00,2
1483,2007117800.00,0
1484,2007128900.00,:
1485,2007140000.00,0
1486,2007151100.00,9
1487,2007162200.00,[0D]
1488,2007173300.00,[0A]
1489,2007184500.00,[
1490,2007195600.00,D
1491,2007206700.00,D
1492,2007217900.00,R
1493,2007229000.00,[20]
1494,2007240000.00,I
1495,2007251200.00,N
1496,2007262300.00,F
1497,2007273400.00,O
1498,2007284600.00,]
1499,2007295700.00,[20]
1500,2007306900.00,[09]
1501,2007318000.00,G
1502,2007329100.00,I
1503,2007340300.00,T
1504,2007351400.00,[20]
1505,2007362500.00,C
1506,2007373600.00,O
1507,2007384800.00,M
1508,2007395900.00,M
1509,2007407000.00,I
1510,2007418100.00,T
1511,2007429200.00,:
1512,2007440400.00,[09]
1513,2007451400.00,4
1514,2007462500.00,c
1515,2007473700.00,a
1516,2007484800.00,8
1517,2007495900.00,5
1518,2007507000.00,1
1519,2007518100.00,5
1520,2007529300.00,3
1521,2007540400.00,4
1522,2007551500.00,c
1523,2007562600.00,1
1524,2007573700.00,6
1525,2007584900.00,1
1526,2007596000.00,6
1527,2007607100.00,a
1528,2007618200.00,c
1529,2007629400.00,e
1530,2007640500.00,9
1531,2007651600.00,2
1532,2007662700.00,0
1533,2007673800.00,f
1534,2007685000.00,d
1535,2007696100.00,a
1536,2007707200.00,a
1537,2007718400.00,0
1538,2007729500.00,0
1539,2007740600.00,0
1540,2007751800.00,c
1541,2007762900.00,6
1542,2007774000.00,f
1543,2007785100.00,b
1544,2007796200.00,7
1545,2007807400.00,1
1546,2007818500.00,7
1547,2007829600.00,c
1548,2007840700.00,1
1549,2007851800.00,f
1550,2007863000.00,b
1551,2007874100.00,7
1552,2007885200.00,4
1553,2007896300.00,[0D]
1554,2007907400.00,[0A]
1555,2007918600.00,[
1556,2007929700.00,D
1557,2007940800.00,D
1558,2007951900.00,R
1559,2007963100.00,[20]
1560,2007974100.00,I
1561,2007985200.00,N
1562,2007996400.00,F
1563,2008007500.00,O
1564,2008018700.00,]
1565,2008029800.00,[20]
1566,2008041000.00,[09]
1567,2008052100.00,G
1568,2008063200.00,I
1569,2008074300.00,T
1570,2008085500.00,[20]
1571,2008096600.00,T
1572,2008107700.00,I
1573,2008118800.00,M
1574,2008129900.00,E
1575,2008141100.00,:
1576,2008152200.00,[09]
1577,2008163200.00,W
1578,2008174400.00,e
1579,2008185500.00,d
1580,2008196600.00,,
1581,2008207700.00,[20]
1582,2008218800.00,2
1583,2008230000.00,0
1584,2008241100.00,[20]
1585,2008252200.00,A
1586,2008263300.00,p
1587,2008274400.00,r
1588,2008285600.00,[20]
1589,2008296700.00,2
1590,2008307800.00,0
1591,2008318900.00,2
1592,2008330100.00,2
1593,2008341200.00,[20]
1594,2008352300.00,1
1595,2008363400.00,8
1596,2008374600.00,:
1597,2008385700.00,2
1598,2008396800.00,8
1599,2008408000.00,:
1600,2008419100.00,4
1601,2008430200.00,9
1602,2008441300.00,[20]
1603,2008452500.00,+
1604,2008463600.00,0
1605,2008474700.00,8
1606,2008485800.00,0
1607,2008496900.00,0
1608,2008508000.00,[0D]
1609,2008519100.00,[0A]
1610,2008530300.00,[
1611,2008541400.00,D
1612,2008552500.00,D
1613,2008563700.00,R
1614,2008574800.00,[20]
1615,2008585800.00,I
1616,2008597000.00,N
1617,2008608100.00,F
1618,2008619200.00,O
1619,2008630500.00,]
1620,2008641600.00,[20]
1621,2008652700.00,[09]
1622,2008663800.00,=
1623,2008674900.00,=
1624,2008686100.00,d
1625,2008697200.00,d
1626,2008708300.00,r
1627,2008719400.00,_
1628,2008730500.00,f
1629,2008741700.00,e
1630,2008752800.00,a
1631,2008763900.00,t
1632,2008775000.00,u
1633,2008786200.00,r
1634,2008797300.00,e
1635,2008808400.00,s
1636,2008819600.00,=
1637,2008830700.00,=
1638,2008841900.00,[0D]
1639,2008853000.00,[0A]
1640,2008864300.00,[
1641,2008875400.00,D
1642,2008886500.00,D
1643,2008897600.00,R
1644,2008908800.00,[20]
1645,2008919800.00,I
1646,2008930900.00,N
1647,2008942100.00,F
1648,2008953200.00,O
1649,2008964400.00,]
1650,2008975600.00,[20]
1651,2008986700.00,[09]
1652,2008997800.00,R
1653,2009008900.00,D
1654,2009020000.00,B
1655,2009031200.00,I
1656,2009042300.00,:
1657,2009053400.00,[09]
1658,2009064500.00,[09]
1659,2009075600.00,0
1660,2009086700.00,[0D]
1661,2009097800.00,[0A]
1662,2009108900.00,[
1663,2009120000.00,D
1664,2009131100.00,D
1665,2009142200.00,R
1666,2009153400.00,[20]
1667,2009164400.00,I
1668,2009175500.00,N
1669,2009186700.00,F
1670,2009197800.00,O
1671,2009209000.00,]
1672,2009220200.00,[20]
1673,2009231300.00,[09]
1674,2009242400.00,W
1675,2009253500.00,D
1676,2009264600.00,B
1677,2009275800.00,I
1678,2009286900.00,:
1679,2009298000.00,[09]
1680,2009309200.00,[09]
1681,2009320300.00,1
1682,2009331400.00,[0D]
1683,2009342500.00,[0A]
1684,2009353700.00,[
1685,2009364900.00,D
1686,2009376000.00,D
1687,2009387100.00,R
1688,2009398200.00,[20]
1689,2009409300.00,I
1690,2009420400.00,N
1691,2009431500.00,F
1692,2009442600.00,O
1693,2009453900.00,]
1694,2009465000.00,[20]
1695,2009476100.00,[09]
1696,2009487300.00,I
1697,2009498400.00,n
1698,2009509500.00,l
1699,2009520600.00,i
1700,2009531700.00,n
1701,2009542900.00,e
1702,2009554000.00,E
1703,2009565200.00,C
1704,2009576300.00,C
1705,2009587400.00,:
1706,2009598500.00,[09]
1707,2009609600.00,0
1708,2009620900.00,[0D]
1709,2009632000.00,[0A]
1710,2009643000.00,[
1711,2009654100.00,D
1712,2009665300.00,D
1713,2009676400.00,R
1714,2009687500.00,[20]
1715,2009698600.00,I
1716,2009709700.00,N
1717,2009720800.00,F
1718,2009731900.00,O
1719,2009743100.00,]
1720,2009754200.00,[20]
1721,2009765400.00,[09]
1722,2009776500.00,D
1723,2009787600.00,M
1724,2009798800.00,:
1725,2009809900.00,[09]
1726,2009821000.00,[09]
1727,2009832200.00,1
1728,2009843200.00,[0D]
1729,2009854300.00,[0A]
1730,2009865400.00,[
1731,2009876500.00,D
1732,2009887600.00,D
1733,2009898700.00,R
1734,2009909900.00,[20]
1735,2009920900.00,I
1736,2009932000.00,N
1737,2009943200.00,F
1738,2009954300.00,O
1739,2009965500.00,]
1740,2009976600.00,[20]
1741,2009987800.00,[09]
1742,2009998900.00,D
1743,2010010000.00,D
1744,2010021100.00,C
1745,2010032300.00,:
1746,2010043400.00,[09]
1747,2010054500.00,[09]
1748,2010065600.00,1
1749,2010076700.00,[0D]
1750,2010087800.00,[0A]
1751,2010098900.00,[
1752,2010110000.00,D
1753,2010121100.00,D
1754,2010132200.00,R
1755,2010143300.00,[20]
1756,2010154400.00,I
1757,2010165500.00,N
1758,2010176600.00,F
1759,2010187800.00,O
1760,2010198900.00,]
1761,2010210100.00,[20]
1762,2010221300.00,[09]
1763,2010232400.00,S
1764,2010243500.00,S
1765,2010254600.00,C
1766,2010265700.00,G
1767,2010276900.00,:
1768,2010288000.00,[09]
1769,2010299100.00,[09]
1770,2010310200.00,0
1771,2010321200.00,[0D]
1772,2010332300.00,[0A]
1773,2010343500.00,[
1774,2010354600.00,D
1775,2010365800.00,D
1776,2010376900.00,R
1777,2010388000.00,[20]
1778,2010399000.00,I
1779,2010410100.00,N
1780,2010421200.00,F
1781,2010432400.00,O
1782,2010443300.00,]
1783,2010454500.00,[20]
1784,2010465600.00,[09]
1785,2010476700.00,B
1786,2010487800.00,O
1787,2010498900.00,A
1788,2010510100.00,R
1789,2010521200.00,D
1790,2010532400.00,:
1791,2010543500.00,[09]
1792,2010554600.00,[09]
1793,2010565900.00,X
1794,2010577000.00,S
1795,2010588100.00,_
1796,2010599200.00,E
1797,2010610400.00,N
1798,2010621500.00,A
1799,2010632600.00,B
1800,2010643700.00,L
1801,2010654800.00,E
1802,2010665900.00,[0D]
1803,2010677000.00,[0A]
1804,2010688100.00,[
1805,2010699200.00,D
1806,2010710300.00,D
1807,2010721400.00,R
1808,2010732600.00,[20]
1809,2010743600.00,I
1810,2010754700.00,N
1811,2010765900.00,F
1812,2010777000.00,O
1813,2010788200.00,]
1814,2010799400.00,[20]
1815,2010810500.00,d
1816,2010821600.00,d
1817,2010832700.00,r
1818,2010843800.00,_
1819,2010855000.00,c
1820,2010866100.00,o
1821,2010877200.00,n
1822,2010888300.00,t
1823,2010899400.00,r
1824,2010910600.00,o
1825,2010921700.00,l
1826,2010932800.00,l
1827,2010943900.00,e
1828,2010955100.00,r
1829,2010966200.00,_
1830,2010977400.00,c
1831,2010988500.00,f
1832,2010999600.00,g
1833,2011010700.00,[20]
1834,2011021800.00,d
1835,2011033000.00,o
1836,2011044100.00,n
1837,2011055200.00,e
1838,2011066400.00,[0D]
1839,2011077500.00,[0A]
1840,2011107100.00,l
1841,2011118200.00,o
1842,2011129300.00,a
1843,2011140500.00,d
1844,2011151600.00,[20]
1845,2011162700.00,d
1846,2011173800.00,d
1847,2011184900.00,r
1848,2011196100.00,[20]
1849,2011207200.00,p
1850,2011218300.00,h
1851,2011229400.00,y
1852,2011240500.00,[20]
1853,2011251700.00,s
1854,2011262800.00,r
1855,2011274000.00,c
1856,2011285100.00,_
1857,2011296200.00,a
1858,2011307300.00,d
1859,2011318500.00,d
1860,2011329600.00,r
1861,2011340700.00,:
1862,2011351800.00,[20]
1863,2011364200.00,c
1864,2011375300.00,0
1865,2011386400.00,8
1866,2011397500.00,0
1867,2011408600.00,0
1868,2011419700.00,,
1869,2011430800.00,[20]
1870,2011441900.00,l
1871,2011453100.00,o
1872,2011464200.00,a
1873,2011475300.00,d
1874,2011486400.00,_
1875,2011497500.00,a
1876,2011508700.00,d
1877,2011519800.00,d
1878,2011530900.00,r
1879,2011542000.00,:
1880,2011553200.00,[20]
1881,2011572100.00,8
1882,2011583200.00,0
1883,2011594300.00,2
1884,2011605400.00,c
1885,2011616600.00,a
1886,2011627700.00,a
1887,2011638800.00,2
1888,2011649900.00,0
1889,2011661200.00,,
1890,2011672300.00,[20]
1891,2011683400.00,s
1892,2011694500.00,r
1893,2011705700.00,c
1894,2011716800.00,_
1895,2011727900.00,l
1896,2011739000.00,e
1897,2011750100.00,n
1898,2011761300.00,:
1899,2011772400.00,[20]
1900,2011783500.00,4
1901,2011794600.00,2
1902,2011805800.00,0
1903,2011816900.00,[0D]
1904,2011827900.00,[0A]
1905,2012248100.00,A
1906,2012259200.00,T
1907,2012270300.00,x
1908,2012281500.00,S
1909,2012292600.00,l
1910,2012303700.00,e
1911,2012314800.00,w
1912,2012325900.00,R
1913,2012337000.00,a
1914,2012348100.00,t
1915,2012359200.00,e
1916,2012370400.00,[09]
1917,2012381500.00,:
1918,2012392700.00,[20]
1919,2012403800.00,1
1920,2012414900.00,5
1921,2012426000.00,f
1922,2012437100.00,[0D]
1923,2012448200.00,[0A]
1924,2012459300.00,A
1925,2012470500.00,T
1926,2012481600.00,x
1927,2012492800.00,I
1928,2012503900.00,m
1929,2012515000.00,p
1930,2012526100.00,e
1931,2012537200.00,d
1932,2012548400.00,a
1933,2012559500.00,n
1934,2012570600.00,c
1935,2012581700.00,e
1936,2012592800.00,[09]
1937,2012604000.00,:
1938,2012615100.00,[20]
1939,2012626200.00,7
1940,2012637300.00,f
1941,2012648500.00,[0D]
1942,2012659600.00,[0A]
1943,2012670800.00,T
1944,2012681900.00,x
1945,2012693000.00,S
1946,2012704100.00,l
1947,2012715200.00,e
1948,2012726400.00,w
1949,2012737500.00,R
1950,2012748600.00,a
1951,2012759700.00,t
1952,2012770900.00,e
1953,2012782000.00,[09]
1954,2012793100.00,:
1955,2012804200.00,[20]
1956,2012816400.00,1
1957,2012827500.00,9
1958,2012838600.00,f
1959,2012849600.00,[0D]
1960,2012860800.00,[0A]
1961,2012871800.00,T
1962,2012882900.00,x
1963,2012894100.00,O
1964,2012905200.00,d
1965,2012916400.00,t
1966,2012927500.00,D
1967,2012938600.00,r
1968,2012949700.00,v
1969,2012960900.00,S
1970,2012972000.00,t
1971,2012983100.00,r
1972,2012994200.00,e
1973,2013005300.00,n
1974,2013016500.00,[09]
1975,2013027600.00,:
1976,2013038700.00,[20]
1977,2013049800.00,6
1978,2013061000.00,0
1979,2013072100.00,0
1980,2013083200.00,[0D]
1981,2013094300.00,[0A]
1982,2013105600.00,T
1983,2013116700.00,x
1984,2013127800.00,I
1985,2013138900.00,m
1986,2013150100.00,p
1987,2013161200.00,e
1988,2013172400.00,d
1989,2013183500.00,a
1990,2013194600.00,n
1991,2013205700.00,c
1992,2013216900.00,e
1993,2013228000.00,C
1994,2013239100.00,t
1995,2013250200.00,r
1996,2013261300.00,l
1997,2013272500.00,[09]
1998,2013283600.00,:
1999,2013294700.00,[20]
2000,2013308500.00,e
2001,2013319600.00,3
2002,2013330700.00,f
2003,2013341800.00,[0D]
2004,2013352900.00,[0A]
2005,2013364200.00,C
2006,2013375300.00,a
2007,2013386400.00,l
2008,2013397600.00,D
2009,2013408700.00,r
2010,2013419800.00,v
2011,2013430900.00,S
2012,2013442100.00,t
2013,2013453200.00,r
2014,2013464400.00,0
2015,2013475500.00,[09]
2016,2013486600.00,:
2017,2013497700.00,[20]
2018,2013508800.00,1
2019,2013520000.00,1
2020,2013531000.00,[0D]
2021,2013542100.00,[0A]
2022,2013553300.00,V
2023,2013564400.00,r
2024,2013575600.00,e
2025,2013586700.00,f
2026,2013597800.00,I
2027,2013608900.00,n
2028,2013620100.00,G
2029,2013631200.00,l
2030,2013642300.00,o
2031,2013653400.00,b
2032,2013664500.00,a
2033,2013675700.00,l
2034,2013686800.00,[09]
2035,2013698000.00,:
2036,2013709100.00,[20]
2037,2013720200.00,1
2038,2013731300.00,0
2039,2013742500.00,4
2040,2013753500.00,[0D]
2041,2013764600.00,[0A]
2042,2013775800.00,b
2043,2013786900.00,o
2044,2013798100.00,a
2045,2013809200.00,r
2046,2013820300.00,d
2047,2013831400.00,_
2048,2013842500.00,t
2049,2013853700.00,y
2050,2013864800.00,p
2051,2013875900.00,e
2052,2013887000.00,[20]
2053,2013898200.00,=
2054,2013909300.00,[20]
2055,2013920500.00,4
2056,2013931700.00,[20]
2057,2013942800.00,(
2058,2013954100.00,C
2059,2013965200.00,U
2060,2013976300.00,S
2061,2013987500.00,T
2062,2013998600.00,O
2063,2014009700.00,M
2064,2014020800.00,E
2065,2014031900.00,R
2066,2014043100.00,_
2067,2014054200.00,B
2068,2014065300.00,O
2069,2014076400.00,A
2070,2014087600.00,R
2071,2014098700.00,D
2072,2014109900.00,)
2073,2014121100.00,[0D]
2074,2014132200.00,[0A]
2075,2014344500.00,l
2076,2014355600.00,o
2077,2014366700.00,a
2078,2014377900.00,d
2079,2014389000.00,[20]
2080,2014400200.00,d
2081,2014411300.00,q
2082,2014422400.00,m
2083,2014433500.00,a
2084,2014444700.00,p
2085,2014455800.00,[20]
2086,2014466900.00,s
2087,2014478000.00,r
2088,2014489100.00,c
2089,2014500300.00,[20]
2090,2014511400.00,a
2091,2014522500.00,d
2092,2014533700.00,d
2093,2014544800.00,r
2094,2014555900.00,:
2095,2014567100.00,[20]
2096,2014579400.00,c
2097,2014590500.00,2
2098,2014601600.00,6
2099,2014612800.00,0
2100,2014623900.00,0
2101,2014635100.00,,
2102,2014646300.00,[20]
2103,2014657400.00,l
2104,2014668500.00,o
2105,2014679600.00,a
2106,2014690700.00,d
2107,2014701900.00,_
2108,2014713000.00,a
2109,2014724200.00,d
2110,2014735300.00,d
2111,2014746400.00,r
2112,2014757500.00,:
2113,2014768700.00,[20]
2114,2014787500.00,8
2115,2014798600.00,0
2116,2014809800.00,2
2117,2014820900.00,c
2118,2014832000.00,a
2119,2014843100.00,a
2120,2014854200.00,2
2121,2014865400.00,0
2122,2014876600.00,,
2123,2014887700.00,[20]
2124,2014898900.00,s
2125,2014910000.00,r
2126,2014921200.00,c
2127,2014932300.00,_
2128,2014943400.00,l
2129,2014954500.00,e
2130,2014965700.00,n
2131,2014976800.00,:
2132,2014987900.00,[20]
2133,2014998900.00,2
2134,2015010100.00,0
2135,2015021100.00,[0D]
2136,2015032200.00,[0A]
